time=2026-08-29T19:21:37.460+08:00 level=DEBUG msg="Discovered .hyoka project directory" path=C:\github\hyoka-azure-skills-three-way-comparison\.hyoka
time=2026-08-29T19:21:37.461+08:00 level=INFO msg="Using .hyoka project directory" path=C:\github\hyoka-azure-skills-three-way-comparison\.hyoka
time=2026-08-29T19:21:37.461+08:00 level=DEBUG msg="Resolved criteria directory" dir=./criteria candidates="[./criteria ./criteria]"
time=2026-08-29T19:21:37.461+08:00 level=DEBUG msg="Loading config directory" dir=./configs
time=2026-08-29T19:21:37.464+08:00 level=DEBUG msg="Loading config file" path=configs\baseline-codex-skills.yaml
time=2026-08-29T19:21:37.464+08:00 level=INFO msg="Config loaded" name=baseline-skills/gpt-5.3-codex models=gpt-5.3-codex
time=2026-08-29T19:21:37.464+08:00 level=DEBUG msg="Loading config file" path=configs\baseline-codex.yaml
time=2026-08-29T19:21:37.464+08:00 level=INFO msg="Config loaded" name=baseline/gpt-5.3-codex models=gpt-5.3-codex
time=2026-08-29T19:21:37.464+08:00 level=DEBUG msg="Loading config file" path=configs\baseline-opus-skills.yaml
time=2026-08-29T19:21:37.464+08:00 level=INFO msg="Config loaded" name=baseline-skills/claude-opus-4.6 models=claude-opus-4.6
time=2026-08-29T19:21:37.464+08:00 level=DEBUG msg="Loading config file" path=configs\baseline-opus.yaml
time=2026-08-29T19:21:37.465+08:00 level=INFO msg="Config loaded" name=baseline/claude-opus-4.6 models=claude-opus-4.6
time=2026-08-29T19:21:37.465+08:00 level=DEBUG msg="Loading config file" path=configs\baseline-sonnet-skills.yaml
time=2026-08-29T19:21:37.465+08:00 level=INFO msg="Config loaded" name=baseline-skills/claude-sonnet-4.5 models=claude-sonnet-4.5
time=2026-08-29T19:21:37.465+08:00 level=DEBUG msg="Loading config file" path=configs\baseline-sonnet.yaml
time=2026-08-29T19:21:37.466+08:00 level=INFO msg="Config loaded" name=baseline/claude-sonnet-4.5 models=claude-sonnet-4.5
time=2026-08-29T19:21:37.466+08:00 level=DEBUG msg="Loading config file" path=configs\dotnet-azure-skills-three-way.yaml
time=2026-08-29T19:21:37.466+08:00 level=INFO msg="Config loaded" name=dotnet-azure-skills/baseline models=gpt-5.6-sol
time=2026-08-29T19:21:37.466+08:00 level=INFO msg="Config loaded" name=dotnet-azure-skills/azure-skill-mcp models=gpt-5.6-sol
time=2026-08-29T19:21:37.466+08:00 level=INFO msg="Config loaded" name=dotnet-azure-skills/azure-skill-mcp-microsoft-skill models=gpt-5.6-sol
time=2026-08-29T19:21:37.466+08:00 level=DEBUG msg="Loading config file" path=configs\java-azure-skills-three-way.yaml
time=2026-08-29T19:21:37.467+08:00 level=INFO msg="Config loaded" name=java-azure-skills/baseline models=gpt-5.6-sol
time=2026-08-29T19:21:37.467+08:00 level=INFO msg="Config loaded" name=java-azure-skills/azure-skill-mcp models=gpt-5.6-sol
time=2026-08-29T19:21:37.467+08:00 level=INFO msg="Config loaded" name=java-azure-skills/azure-skill-mcp-microsoft-skill models=gpt-5.6-sol
time=2026-08-29T19:21:37.467+08:00 level=DEBUG msg="Loading config file" path=configs\js-ts-azure-skills-three-way.yaml
time=2026-08-29T19:21:37.467+08:00 level=INFO msg="Config loaded" name=js-ts-azure-skills/baseline models=gpt-5.6-sol
time=2026-08-29T19:21:37.467+08:00 level=INFO msg="Config loaded" name=js-ts-azure-skills/azure-skill-mcp models=gpt-5.6-sol
time=2026-08-29T19:21:37.467+08:00 level=INFO msg="Config loaded" name=js-ts-azure-skills/azure-skill-mcp-microsoft-skill models=gpt-5.6-sol
time=2026-08-29T19:21:37.467+08:00 level=DEBUG msg="Loading config file" path=configs\python-azure-skills-three-way.yaml
time=2026-08-29T19:21:37.469+08:00 level=INFO msg="Config loaded" name=python-azure-skills/baseline models=gpt-5.6-sol
time=2026-08-29T19:21:37.469+08:00 level=INFO msg="Config loaded" name=python-azure-skills/azure-skill-mcp models=gpt-5.6-sol
time=2026-08-29T19:21:37.469+08:00 level=INFO msg="Config loaded" name=python-azure-skills/azure-skill-mcp-microsoft-skill models=gpt-5.6-sol
time=2026-08-29T19:21:37.469+08:00 level=DEBUG msg="Loading config file" path=configs\python-pairwise.yaml
time=2026-08-29T19:21:37.469+08:00 level=INFO msg="Config loaded" name=python-pairwise models=claude-opus-4.6,claude-sonnet-4.5,gpt-5.3-codex
time=2026-08-29T19:21:37.469+08:00 level=DEBUG msg="Loading config file" path=configs\test-baseline.yaml
time=2026-08-29T19:21:37.469+08:00 level=INFO msg="Config loaded" name=test/baseline models=claude-haiku-4.5,claude-sonnet-4.6
time=2026-08-29T19:21:37.470+08:00 level=DEBUG msg="Scanning for prompts" root=./prompts
time=2026-08-29T19:21:37.472+08:00 level=DEBUG msg="Loaded prompt" id=app-configuration-dp-dotnet-crud path=prompts\app-configuration\data-plane\dotnet\config-values.prompt.md
time=2026-08-29T19:21:37.474+08:00 level=DEBUG msg="Loaded prompt" id=app-configuration-dp-java-crud path=prompts\app-configuration\data-plane\java\config-values.prompt.md
time=2026-08-29T19:21:37.475+08:00 level=DEBUG msg="Loaded prompt" id=app-configuration-dp-java-feature-flags path=prompts\app-configuration\data-plane\java\feature-flags.prompt.md
time=2026-08-29T19:21:37.476+08:00 level=DEBUG msg="Loaded prompt" id=app-configuration-dp-js-ts-crud path=prompts\app-configuration\data-plane\js-ts\config-values.prompt.md
time=2026-08-29T19:21:37.478+08:00 level=DEBUG msg="Loaded prompt" id=app-configuration-dp-python-crud path=prompts\app-configuration\data-plane\python\config-values.prompt.md
time=2026-08-29T19:21:37.479+08:00 level=DEBUG msg="Loaded prompt" id=app-configuration-dp-python-feature-flags path=prompts\app-configuration\data-plane\python\feature-flags.prompt.md
time=2026-08-29T19:21:37.480+08:00 level=DEBUG msg="Loaded prompt" id=cosmos-db-dp-dotnet-crud path=prompts\cosmos-db\data-plane\dotnet\crud-items.prompt.md
time=2026-08-29T19:21:37.482+08:00 level=DEBUG msg="Loaded prompt" id=cosmos-db-dp-dotnet-error-handling path=prompts\cosmos-db\data-plane\dotnet\error-handling.prompt.md
time=2026-08-29T19:21:37.483+08:00 level=DEBUG msg="Loaded prompt" id=cosmos-db-dp-dotnet-pagination path=prompts\cosmos-db\data-plane\dotnet\pagination-query-items.prompt.md
time=2026-08-29T19:21:37.485+08:00 level=DEBUG msg="Loaded prompt" id=cosmos-db-dp-java-crud path=prompts\cosmos-db\data-plane\java\crud-items.prompt.md
time=2026-08-29T19:21:37.486+08:00 level=DEBUG msg="Loaded prompt" id=cosmos-db-dp-java-todo-repository path=prompts\cosmos-db\data-plane\java\todo-repository.prompt.md
time=2026-08-29T19:21:37.487+08:00 level=DEBUG msg="Loaded prompt" id=cosmos-db-dp-js-ts-crud path=prompts\cosmos-db\data-plane\js-ts\crud-items.prompt.md
time=2026-08-29T19:21:37.488+08:00 level=DEBUG msg="Loaded prompt" id=cosmos-db-dp-python-crud path=prompts\cosmos-db\data-plane\python\crud-items.prompt.md
time=2026-08-29T19:21:37.488+08:00 level=DEBUG msg="Loaded prompt" id=cosmos-db-dp-python-todo-repository path=prompts\cosmos-db\data-plane\python\todo-repository.prompt.md
time=2026-08-29T19:21:37.491+08:00 level=DEBUG msg="Loaded prompt" id=event-hubs-dp-dotnet-streaming path=prompts\event-hubs\data-plane\dotnet\send-receive-events.prompt.md
time=2026-08-29T19:21:37.491+08:00 level=DEBUG msg="Loaded prompt" id=event-hubs-dp-java-streaming path=prompts\event-hubs\data-plane\java\send-receive-events.prompt.md
time=2026-08-29T19:21:37.494+08:00 level=DEBUG msg="Loaded prompt" id=event-hubs-dp-js-ts-streaming path=prompts\event-hubs\data-plane\js-ts\send-receive-events.prompt.md
time=2026-08-29T19:21:37.494+08:00 level=DEBUG msg="Loaded prompt" id=event-hubs-dp-python-streaming path=prompts\event-hubs\data-plane\python\send-receive-events.prompt.md
time=2026-08-29T19:21:37.497+08:00 level=DEBUG msg="Loaded prompt" id=identity-dp-cpp-default-credential path=prompts\identity\data-plane\cpp\default-azure-credential.prompt.md
time=2026-08-29T19:21:37.497+08:00 level=DEBUG msg="Loaded prompt" id=identity-dp-cpp-managed-identity path=prompts\identity\data-plane\cpp\managed-identity-auth.prompt.md
time=2026-08-29T19:21:37.497+08:00 level=DEBUG msg="Loaded prompt" id=identity-dp-cpp-service-principal path=prompts\identity\data-plane\cpp\service-principal-auth.prompt.md
time=2026-08-29T19:21:37.500+08:00 level=DEBUG msg="Loaded prompt" id=identity-dp-dotnet-default-credential path=prompts\identity\data-plane\dotnet\default-azure-credential.prompt.md
time=2026-08-29T19:21:37.500+08:00 level=DEBUG msg="Loaded prompt" id=identity-dp-dotnet-managed-identity path=prompts\identity\data-plane\dotnet\managed-identity-auth.prompt.md
time=2026-08-29T19:21:37.500+08:00 level=DEBUG msg="Loaded prompt" id=identity-dp-dotnet-service-principal path=prompts\identity\data-plane\dotnet\service-principal-auth.prompt.md
time=2026-08-29T19:21:37.503+08:00 level=DEBUG msg="Loaded prompt" id=identity-dp-go-default-credential path=prompts\identity\data-plane\go\default-azure-credential.prompt.md
time=2026-08-29T19:21:37.503+08:00 level=DEBUG msg="Loaded prompt" id=identity-dp-go-managed-identity path=prompts\identity\data-plane\go\managed-identity-auth.prompt.md
time=2026-08-29T19:21:37.505+08:00 level=DEBUG msg="Loaded prompt" id=identity-dp-go-service-principal path=prompts\identity\data-plane\go\service-principal-auth.prompt.md
time=2026-08-29T19:21:37.505+08:00 level=DEBUG msg="Loaded prompt" id=identity-dp-java-credential-chain path=prompts\identity\data-plane\java\credential-chain.prompt.md
time=2026-08-29T19:21:37.505+08:00 level=DEBUG msg="Loaded prompt" id=identity-dp-java-default-credential path=prompts\identity\data-plane\java\default-azure-credential.prompt.md
time=2026-08-29T19:21:37.509+08:00 level=DEBUG msg="Loaded prompt" id=identity-dp-java-managed-identity path=prompts\identity\data-plane\java\managed-identity-auth.prompt.md
time=2026-08-29T19:21:37.510+08:00 level=DEBUG msg="Loaded prompt" id=identity-dp-java-service-principal path=prompts\identity\data-plane\java\service-principal-auth.prompt.md
time=2026-08-29T19:21:37.512+08:00 level=DEBUG msg="Loaded prompt" id=identity-dp-js-ts-default-credential path=prompts\identity\data-plane\js-ts\default-azure-credential.prompt.md
time=2026-08-29T19:21:37.513+08:00 level=DEBUG msg="Loaded prompt" id=identity-dp-js-ts-managed-identity path=prompts\identity\data-plane\js-ts\managed-identity-auth.prompt.md
time=2026-08-29T19:21:37.514+08:00 level=DEBUG msg="Loaded prompt" id=identity-dp-js-ts-service-principal path=prompts\identity\data-plane\js-ts\service-principal-auth.prompt.md
time=2026-08-29T19:21:37.516+08:00 level=DEBUG msg="Loaded prompt" id=identity-dp-python-credential-chain path=prompts\identity\data-plane\python\credential-chain.prompt.md
time=2026-08-29T19:21:37.517+08:00 level=DEBUG msg="Loaded prompt" id=identity-dp-python-default-credential path=prompts\identity\data-plane\python\default-azure-credential.prompt.md
time=2026-08-29T19:21:37.519+08:00 level=DEBUG msg="Loaded prompt" id=identity-dp-python-managed-identity path=prompts\identity\data-plane\python\managed-identity-auth.prompt.md
time=2026-08-29T19:21:37.520+08:00 level=DEBUG msg="Loaded prompt" id=identity-dp-python-service-principal path=prompts\identity\data-plane\python\service-principal-auth.prompt.md
time=2026-08-29T19:21:37.524+08:00 level=DEBUG msg="Loaded prompt" id=identity-dp-rust-default-credential path=prompts\identity\data-plane\rust\default-azure-credential.prompt.md
time=2026-08-29T19:21:37.525+08:00 level=DEBUG msg="Loaded prompt" id=identity-dp-rust-managed-identity path=prompts\identity\data-plane\rust\managed-identity-auth.prompt.md
time=2026-08-29T19:21:37.527+08:00 level=DEBUG msg="Loaded prompt" id=identity-dp-rust-service-principal path=prompts\identity\data-plane\rust\service-principal-auth.prompt.md
time=2026-08-29T19:21:37.528+08:00 level=DEBUG msg="Loaded prompt" id=key-vault-dp-cpp-crud path=prompts\key-vault\data-plane\cpp\crud-secrets.prompt.md
time=2026-08-29T19:21:37.529+08:00 level=DEBUG msg="Loaded prompt" id=key-vault-dp-dotnet-crud path=prompts\key-vault\data-plane\dotnet\crud-secrets.prompt.md
time=2026-08-29T19:21:37.531+08:00 level=DEBUG msg="Loaded prompt" id=key-vault-dp-dotnet-error-handling path=prompts\key-vault\data-plane\dotnet\error-handling.prompt.md
time=2026-08-29T19:21:37.533+08:00 level=DEBUG msg="Loaded prompt" id=key-vault-dp-dotnet-pagination path=prompts\key-vault\data-plane\dotnet\pagination-list-secrets.prompt.md
time=2026-08-29T19:21:37.535+08:00 level=DEBUG msg="Loaded prompt" id=key-vault-dp-go-crud path=prompts\key-vault\data-plane\go\crud-secrets.prompt.md
time=2026-08-29T19:21:37.537+08:00 level=DEBUG msg="Loaded prompt" id=key-vault-dp-java-crud path=prompts\key-vault\data-plane\java\crud-secrets.prompt.md
time=2026-08-29T19:21:37.538+08:00 level=DEBUG msg="Loaded prompt" id=key-vault-dp-java-secret-config path=prompts\key-vault\data-plane\java\secret-config.prompt.md
time=2026-08-29T19:21:37.541+08:00 level=DEBUG msg="Loaded prompt" id=key-vault-dp-js-ts-crud path=prompts\key-vault\data-plane\js-ts\crud-secrets.prompt.md
time=2026-08-29T19:21:37.542+08:00 level=DEBUG msg="Loaded prompt" id=key-vault-dp-js-ts-secret-config path=prompts\key-vault\data-plane\js-ts\secret-config.prompt.md
time=2026-08-29T19:21:37.543+08:00 level=DEBUG msg="Loaded prompt" id=key-vault-dp-python-crud path=prompts\key-vault\data-plane\python\crud-secrets.prompt.md
time=2026-08-29T19:21:37.544+08:00 level=DEBUG msg="Loaded prompt" id=key-vault-dp-python-secret-config path=prompts\key-vault\data-plane\python\secret-config.prompt.md
time=2026-08-29T19:21:37.544+08:00 level=DEBUG msg="Loaded prompt" id=key-vault-dp-rust-crud path=prompts\key-vault\data-plane\rust\crud-secrets.prompt.md
time=2026-08-29T19:21:37.545+08:00 level=DEBUG msg="Loaded prompt" id=key-vault-mp-dotnet-polling path=prompts\key-vault\management-plane\dotnet\polling-create-vault.prompt.md
time=2026-08-29T19:21:37.547+08:00 level=DEBUG msg="Loaded prompt" id=resource-manager-mp-dotnet-rg-crud path=prompts\resource-manager\management-plane\dotnet\resource-group-crud.prompt.md
time=2026-08-29T19:21:37.547+08:00 level=DEBUG msg="Loaded prompt" id=resource-manager-mp-go-rg-crud path=prompts\resource-manager\management-plane\go\resource-group-crud.prompt.md
time=2026-08-29T19:21:37.548+08:00 level=DEBUG msg="Loaded prompt" id=resource-manager-mp-java-rg-crud path=prompts\resource-manager\management-plane\java\resource-group-crud.prompt.md
time=2026-08-29T19:21:37.549+08:00 level=DEBUG msg="Loaded prompt" id=resource-manager-mp-js-ts-rg-crud path=prompts\resource-manager\management-plane\js-ts\resource-group-crud.prompt.md
time=2026-08-29T19:21:37.549+08:00 level=DEBUG msg="Loaded prompt" id=resource-manager-mp-python-rg-crud path=prompts\resource-manager\management-plane\python\resource-group-crud.prompt.md
time=2026-08-29T19:21:37.552+08:00 level=DEBUG msg="Loaded prompt" id=service-bus-dp-dotnet-crud path=prompts\service-bus\data-plane\dotnet\send-receive-messages.prompt.md
time=2026-08-29T19:21:37.553+08:00 level=DEBUG msg="Loaded prompt" id=service-bus-dp-java-order-processor path=prompts\service-bus\data-plane\java\order-processor.prompt.md
time=2026-08-29T19:21:37.553+08:00 level=DEBUG msg="Loaded prompt" id=service-bus-dp-java-crud path=prompts\service-bus\data-plane\java\send-receive-messages.prompt.md
time=2026-08-29T19:21:37.556+08:00 level=DEBUG msg="Loaded prompt" id=service-bus-dp-js-ts-crud path=prompts\service-bus\data-plane\js-ts\send-receive-messages.prompt.md
time=2026-08-29T19:21:37.558+08:00 level=DEBUG msg="Loaded prompt" id=service-bus-dp-python-order-processor path=prompts\service-bus\data-plane\python\order-processor.prompt.md
time=2026-08-29T19:21:37.558+08:00 level=DEBUG msg="Loaded prompt" id=service-bus-dp-python-crud path=prompts\service-bus\data-plane\python\send-receive-messages.prompt.md
time=2026-08-29T19:21:37.560+08:00 level=DEBUG msg="Loaded prompt" id=storage-dp-cpp-crud path=prompts\storage\data-plane\cpp\crud-blobs.prompt.md
time=2026-08-29T19:21:37.560+08:00 level=DEBUG msg="Loaded prompt" id=storage-dp-dotnet-auth path=prompts\storage\data-plane\dotnet\authentication.prompt.md
time=2026-08-29T19:21:37.562+08:00 level=DEBUG msg="Loaded prompt" id=storage-dp-dotnet-batch path=prompts\storage\data-plane\dotnet\batch-blob-operations.prompt.md
time=2026-08-29T19:21:37.562+08:00 level=DEBUG msg="Loaded prompt" id=storage-dp-dotnet-error-handling path=prompts\storage\data-plane\dotnet\error-handling.prompt.md
time=2026-08-29T19:21:37.564+08:00 level=DEBUG msg="Loaded prompt" id=storage-dp-dotnet-retries path=prompts\storage\data-plane\dotnet\retry-configuration.prompt.md
time=2026-08-29T19:21:37.566+08:00 level=DEBUG msg="Loaded prompt" id=storage-dp-go-crud path=prompts\storage\data-plane\go\crud-blobs.prompt.md
time=2026-08-29T19:21:37.568+08:00 level=DEBUG msg="Loaded prompt" id=storage-dp-java-blob-event-notifier path=prompts\storage\data-plane\java\blob-event-notifier.prompt.md
time=2026-08-29T19:21:37.569+08:00 level=DEBUG msg="Loaded prompt" id=storage-dp-java-blob-manager path=prompts\storage\data-plane\java\blob-storage-manager.prompt.md
time=2026-08-29T19:21:37.570+08:00 level=DEBUG msg="Loaded prompt" id=storage-dp-java-crud path=prompts\storage\data-plane\java\crud-blobs.prompt.md
time=2026-08-29T19:21:37.571+08:00 level=DEBUG msg="Loaded prompt" id=storage-dp-java-encrypted-uploader path=prompts\storage\data-plane\java\encrypted-uploader.prompt.md
time=2026-08-29T19:21:37.572+08:00 level=DEBUG msg="Loaded prompt" id=storage-dp-js-ts-blob-manager path=prompts\storage\data-plane\js-ts\blob-storage-manager.prompt.md
time=2026-08-29T19:21:37.573+08:00 level=DEBUG msg="Loaded prompt" id=storage-dp-js-ts-crud path=prompts\storage\data-plane\js-ts\crud-blobs.prompt.md
time=2026-08-29T19:21:37.574+08:00 level=DEBUG msg="Loaded prompt" id=storage-dp-js-ts-encrypted-uploader path=prompts\storage\data-plane\js-ts\encrypted-uploader.prompt.md
time=2026-08-29T19:21:37.575+08:00 level=DEBUG msg="Loaded prompt" id=storage-dp-python-blob-event-notifier path=prompts\storage\data-plane\python\blob-event-notifier.prompt.md
time=2026-08-29T19:21:37.576+08:00 level=DEBUG msg="Loaded prompt" id=storage-dp-python-blob-manager path=prompts\storage\data-plane\python\blob-storage-manager.prompt.md
time=2026-08-29T19:21:37.577+08:00 level=DEBUG msg="Loaded prompt" id=storage-dp-python-crud path=prompts\storage\data-plane\python\crud-blobs.prompt.md
time=2026-08-29T19:21:37.579+08:00 level=DEBUG msg="Loaded prompt" id=storage-dp-python-encrypted-uploader path=prompts\storage\data-plane\python\encrypted-uploader.prompt.md
time=2026-08-29T19:21:37.580+08:00 level=DEBUG msg="Loaded prompt" id=storage-dp-rust-crud path=prompts\storage\data-plane\rust\crud-blobs.prompt.md
time=2026-08-29T19:21:37.584+08:00 level=DEBUG msg="Loaded prompt" id=storage-mp-dotnet-polling path=prompts\storage\management-plane\dotnet\polling-create-account.prompt.md
time=2026-08-29T19:21:37.585+08:00 level=DEBUG msg="Loaded prompt" id=storage-mp-dotnet-account-mgmt path=prompts\storage\management-plane\dotnet\storage-account-mgmt.prompt.md
time=2026-08-29T19:21:37.586+08:00 level=DEBUG msg="Loaded prompt" id=storage-mp-go-account-mgmt path=prompts\storage\management-plane\go\storage-account-mgmt.prompt.md
time=2026-08-29T19:21:37.589+08:00 level=DEBUG msg="Loaded prompt" id=storage-mp-java-account-mgmt path=prompts\storage\management-plane\java\storage-account-mgmt.prompt.md
time=2026-08-29T19:21:37.590+08:00 level=DEBUG msg="Loaded prompt" id=storage-mp-js-ts-account-mgmt path=prompts\storage\management-plane\js-ts\storage-account-mgmt.prompt.md
time=2026-08-29T19:21:37.591+08:00 level=DEBUG msg="Loaded prompt" id=storage-mp-python-account-mgmt path=prompts\storage\management-plane\python\storage-account-mgmt.prompt.md
time=2026-08-29T19:21:37.593+08:00 level=DEBUG msg="Loaded prompt" id=test-dp-test-hello-markdown-with-code path=prompts\test\hello-markdown-with-code.prompt.md
time=2026-08-29T19:21:37.594+08:00 level=DEBUG msg="Loaded prompt" id=test-dp-test-hello-markdown path=prompts\test\hello-markdown.prompt.md
time=2026-08-29T19:21:37.594+08:00 level=DEBUG msg="Loaded prompt" id=test-dp-test-hello-yaml path=prompts\test\hello-yaml.prompt.yaml
time=2026-08-29T19:21:38.290+08:00 level=INFO msg="Using Copilot SDK evaluator"
time=2026-08-29T19:21:38.292+08:00 level=WARN msg="grader type=prompt has prompt but no checks: will synthesize a single pass/fail check at runtime; prefer adding explicit checks" grader="Correct Dependencies (com.azure, not com.microsoft.azure)"
time=2026-08-29T19:21:38.292+08:00 level=WARN msg="grader type=prompt has prompt but no checks: will synthesize a single pass/fail check at runtime; prefer adding explicit checks" grader="Azure SDK BOM for Version Management"
time=2026-08-29T19:21:38.292+08:00 level=WARN msg="grader type=prompt has prompt but no checks: will synthesize a single pass/fail check at runtime; prefer adding explicit checks" grader="Correct Imports (no legacy, no internal packages)"
time=2026-08-29T19:21:38.292+08:00 level=WARN msg="grader type=prompt has prompt but no checks: will synthesize a single pass/fail check at runtime; prefer adding explicit checks" grader="DefaultAzureCredential Authentication"
time=2026-08-29T19:21:38.292+08:00 level=WARN msg="grader type=prompt has prompt but no checks: will synthesize a single pass/fail check at runtime; prefer adding explicit checks" grader="Client Builder Pattern"
time=2026-08-29T19:21:38.292+08:00 level=WARN msg="grader type=prompt has prompt but no checks: will synthesize a single pass/fail check at runtime; prefer adding explicit checks" grader="No Deprecated/Legacy Classes"
time=2026-08-29T19:21:38.292+08:00 level=WARN msg="grader type=prompt has prompt but no checks: will synthesize a single pass/fail check at runtime; prefer adding explicit checks" grader="Pagination (PagedIterable/PagedFlux)"
time=2026-08-29T19:21:38.292+08:00 level=WARN msg="grader type=prompt has prompt but no checks: will synthesize a single pass/fail check at runtime; prefer adding explicit checks" grader="LRO Pattern (SyncPoller/PollerFlux)"
time=2026-08-29T19:21:38.292+08:00 level=WARN msg="grader type=prompt has prompt but no checks: will synthesize a single pass/fail check at runtime; prefer adding explicit checks" grader="Async Uses Project Reactor (Mono/Flux)"
time=2026-08-29T19:21:38.292+08:00 level=WARN msg="grader type=prompt has prompt but no checks: will synthesize a single pass/fail check at runtime; prefer adding explicit checks" grader="Service-Specific Exception Handling"
time=2026-08-29T19:21:38.292+08:00 level=WARN msg="grader type=prompt has prompt but no checks: will synthesize a single pass/fail check at runtime; prefer adding explicit checks" grader="Code Compiles (mvn compile / gradle compileJava)"
time=2026-08-29T19:21:38.292+08:00 level=WARN msg="grader type=prompt has prompt but no checks: will synthesize a single pass/fail check at runtime; prefer adding explicit checks" grader="Try-With-Resources for Clients"
time=2026-08-29T19:21:38.292+08:00 level=DEBUG msg="Loaded unified grader config" path=criteria\language\java.yaml top_graders=12 groups=0
time=2026-08-29T19:21:38.292+08:00 level=WARN msg="grader type=prompt has prompt but no checks: will synthesize a single pass/fail check at runtime; prefer adding explicit checks" grader="Correct @azure/ Scoped Packages"
time=2026-08-29T19:21:38.292+08:00 level=WARN msg="grader type=prompt has prompt but no checks: will synthesize a single pass/fail check at runtime; prefer adding explicit checks" grader="@azure/identity for Authentication"
time=2026-08-29T19:21:38.292+08:00 level=WARN msg="grader type=prompt has prompt but no checks: will synthesize a single pass/fail check at runtime; prefer adding explicit checks" grader="Client Constructor with Endpoint and Credential"
time=2026-08-29T19:21:38.292+08:00 level=WARN msg="grader type=prompt has prompt but no checks: will synthesize a single pass/fail check at runtime; prefer adding explicit checks" grader="Async/Await Pattern"
time=2026-08-29T19:21:38.292+08:00 level=WARN msg="grader type=prompt has prompt but no checks: will synthesize a single pass/fail check at runtime; prefer adding explicit checks" grader="Pagination with for-await-of"
time=2026-08-29T19:21:38.292+08:00 level=WARN msg="grader type=prompt has prompt but no checks: will synthesize a single pass/fail check at runtime; prefer adding explicit checks" grader="LRO Pattern (beginXxx + pollUntilDone)"
time=2026-08-29T19:21:38.292+08:00 level=WARN msg="grader type=prompt has prompt but no checks: will synthesize a single pass/fail check at runtime; prefer adding explicit checks" grader="RestError Exception Handling"
time=2026-08-29T19:21:38.292+08:00 level=WARN msg="grader type=prompt has prompt but no checks: will synthesize a single pass/fail check at runtime; prefer adding explicit checks" grader="No Deprecated Packages"
time=2026-08-29T19:21:38.292+08:00 level=WARN msg="grader type=prompt has prompt but no checks: will synthesize a single pass/fail check at runtime; prefer adding explicit checks" grader="Logging via @azure/logger"
time=2026-08-29T19:21:38.292+08:00 level=WARN msg="grader type=prompt has prompt but no checks: will synthesize a single pass/fail check at runtime; prefer adding explicit checks" grader="package.json with Correct Dependencies"
time=2026-08-29T19:21:38.292+08:00 level=DEBUG msg="Loaded unified grader config" path=criteria\language\js-ts.yaml top_graders=10 groups=0
time=2026-08-29T19:21:38.293+08:00 level=WARN msg="grader type=prompt has prompt but no checks: will synthesize a single pass/fail check at runtime; prefer adding explicit checks" grader="Correct Package Imports"
time=2026-08-29T19:21:38.293+08:00 level=WARN msg="grader type=prompt has prompt but no checks: will synthesize a single pass/fail check at runtime; prefer adding explicit checks" grader="DefaultAzureCredential Usage"
time=2026-08-29T19:21:38.293+08:00 level=WARN msg="grader type=prompt has prompt but no checks: will synthesize a single pass/fail check at runtime; prefer adding explicit checks" grader="Context Manager for Clients"
time=2026-08-29T19:21:38.293+08:00 level=WARN msg="grader type=prompt has prompt but no checks: will synthesize a single pass/fail check at runtime; prefer adding explicit checks" grader="Async Client Usage"
